fdc_id,name,food_group,data_type,energy_kcal,protein_g,fat_g,carb_g,fiber_g,sugar_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,vitamin_c_mg,saturated_fat_g,cholesterol_mg,magnesium_mg,vitamin_b12_ug,vitamin_d_ug,zinc_mg,glycemic_index,allergens,diet_tags,fodmap,acidic,gluten,animal_product,lactose,gerd_trigger,fish_seafood,fodmap_flags
110393523,Garden Select Lactose-free milk (value size),Dairy,Branded,46.86,3.63,2.11,5.33,0.0,4.9,44,157.28,121.35,0.0,0.0,1.43,8.26,10.96,0.45,1.43,0.42,30,milk,vegetarian|nonveg|pescatarian,L,N,N,Y,N,,N,
222258059,Simply Pure Oats (steamed),Grains,Branded,420.71,15.46,7.53,58.88,11.23,0.0,2,479.61,60.01,4.94,0.0,1.3,0.0,160.32,0.0,0.0,4.39,55,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
105302229,Coastal Tomato (canned),Vegetables,Branded,16.24,0.79,0.21,3.45,1.28,2.73,453,233.5,10.04,0.28,13.29,0.0,0.0,10.81,0.0,0.0,0.2,15,,vegan|vegetarian|pescatarian,L,Y,N,N,N,tomato,N,
251260576,Meadow Blueberries (fresh),Fruits,Branded,51.17,0.76,0.32,15.79,2.51,8.86,1,75.12,6.21,0.27,10.58,0.0,0.0,6.5,0.0,0.0,0.2,53,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
71397624,PureFoods Tofu (value size),Protein,Branded,130.64,17.47,7.9,2.66,2.32,0.6,14,261.05,732.87,2.92,0.11,1.21,0.0,61.71,0.0,0.0,1.96,15,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
187469388,Meadow Pumpkin seeds (frozen),Protein,Branded,500.92,29.14,47.42,11.72,6.52,1.31,7,836.05,45.16,7.98,2.05,8.82,0.0,530.53,0.0,0.0,8.39,25,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
18819212,Prime Onion (roasted),Vegetables,Branded,39.68,1.16,0.11,8.55,1.51,4.59,4,162.51,25.13,0.2,8.19,0.0,0.0,10.87,0.0,0.0,0.2,15,,vegan|vegetarian|pescatarian,H,N,N,N,N,,N,onion
209713597,Farmhouse Walnuts (prepared),Protein,Branded,681.62,14.06,72.02,13.85,6.42,2.29,2,432.55,106.64,3.08,1.22,6.57,0.0,156.79,0.0,0.0,2.91,15,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
155336416,TrueNorth Banana (value size),Fruits,Branded,98.05,1.13,0.29,20.94,2.86,12.02,1,388.64,5.19,0.27,9.41,0.09,0.0,26.85,0.0,0.0,0.22,51,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
98972890,Vital Grapes (low-sodium),Fruits,Branded,76.74,0.71,0.2,18.1,0.8,16.08,0.6,212.87,9.12,0.37,3.18,0.09,0.0,7.73,0.0,0.0,0.11,53,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
169703737,TrueNorth Pumpkin seeds (frozen),Protein,Branded,501.35,29.97,43.15,10.59,5.82,1.54,7,846.54,47.51,9.43,1.79,8.76,0.0,591.16,0.0,0.0,8.15,25,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
70913236,Coastal Kale (value size),Vegetables,Branded,50.81,4.08,0.85,9.43,3.84,2.44,38,502.48,147.54,1.43,125.5,0.1,0.0,51.13,0.0,0.0,0.53,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
172419703,Healthy Harvest Buckwheat (roasted),Grains,Branded,99.45,3.81,0.64,20.6,2.93,0.95,4,91.47,7.44,0.78,0.0,0.1,0.0,55.08,0.0,0.0,0.61,45,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
200342935,Organic Valley Co Avocado (fresh),Fruits,Branded,174.48,1.92,15.4,8.69,7.18,0.71,7,448.17,10.63,0.61,9.61,2.35,0.0,28.65,0.0,0.0,0.61,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
85631859,Fresh Direct Lemon (value size),Fruits,Branded,29.41,1.21,0.32,10.3,2.76,2.38,2,140.15,25.8,0.57,56.33,0.0,0.0,7.85,0.0,0.0,0.1,20,,vegan|vegetarian|pescatarian,L,Y,N,N,N,citrus,N,
139161633,PureFoods Blueberries (family pack),Fruits,Branded,53.08,0.65,0.28,16.21,2.52,10.31,1,78.35,6.2,0.31,9.19,0.0,0.0,5.3,0.0,0.0,0.19,53,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
210925705,Meadow Lactose-free milk (fresh),Dairy,Branded,56.9,3.26,1.83,4.6,0.0,5.31,44,138.51,111.29,0.0,0.0,1.19,8.79,10.44,0.47,1.38,0.44,30,milk,vegetarian|nonveg|pescatarian,L,N,N,Y,N,,N,
10296698,Healthy Harvest Milk (family pack),Dairy,Branded,47.28,3.07,2.21,5.32,0.0,5.31,44,135.71,133.93,0.0,0.0,1.25,7.52,11.95,0.48,1.32,0.44,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
226934987,Sunrise Cheddar cheese (fresh),Dairy,Branded,390.37,21.01,36.39,3.11,0.0,0.47,621,89.53,678.01,0.72,0.0,23.51,92.87,28.11,0.73,0.55,2.96,0,milk,vegetarian|nonveg|pescatarian,L,N,N,Y,Y,fried,N,
151182035,Meadow Barley (low-sodium),Grains,Branded,134.41,2.35,0.36,25.42,3.72,0.31,0.9,83.81,10.74,1.4,0.0,0.09,0.0,22.31,0.0,0.0,0.73,28,gluten,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,
265957497,Healthy Harvest Lentils (prepared),Protein,Branded,120.83,9.09,0.4,20.49,7.46,1.77,2,363.14,16.75,3.16,1.64,0.09,0.0,39.65,0.0,0.0,1.27,32,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
242054347,Sunrise Sardines (prepared),Protein,Branded,227.99,23.09,11.42,0.0,0.0,0.0,307,393.46,385.79,2.6,0.0,1.35,127.76,35.9,9.47,5.29,1.23,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
68033744,Simply Pure Kiwi (fresh),Fruits,Branded,57.98,1.07,0.45,13.68,2.99,9.46,3,328.31,31.48,0.3,96.53,0.0,0.0,17.14,0.0,0.0,0.09,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
95657444,Farmhouse Almond milk (steamed),Dairy,Branded,15.01,0.53,1.3,0.62,0.37,0.0,72,63.21,173.92,0.28,0.0,0.11,0.0,6.37,0.0,0.96,0.11,25,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
176865174,Healthy Harvest Onion (value size),Vegetables,Branded,36.38,1.1,0.1,8.33,1.63,4.19,4,129.63,22.31,0.21,7.33,0.0,0.0,11.15,0.0,0.0,0.19,15,,vegan|vegetarian|pescatarian,H,N,N,N,N,,N,onion
136198463,Daily Choice Buckwheat (roasted),Grains,Branded,96.47,3.62,0.55,20.8,2.7,0.97,4,97.43,6.75,0.73,0.0,0.09,0.0,47.85,0.0,0.0,0.57,45,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
203129801,Vital Carrots (prepared),Vegetables,Branded,39.95,0.97,0.21,8.83,2.71,5.09,69,345.77,32.39,0.33,6.43,0.0,0.0,12.17,0.0,0.0,0.18,39,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
78369316,PureFoods Kale (low-sodium),Vegetables,Branded,53.4,4.71,0.97,8.17,4.0,2.08,11.4,513.5,153.36,1.35,119.79,0.1,0.0,43.2,0.0,0.0,0.56,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
84781249,Golden Acre Shrimp (low-sodium),Protein,Branded,99.0,25.01,0.31,0.22,0.0,0.0,33.3,265.75,75.67,0.49,0.0,0.1,180.74,33.25,1.37,0.09,1.71,0,shellfish,nonveg|pescatarian,L,N,N,Y,N,,Y,
15377261,Prime Beef (frozen),Protein,Branded,256.7,26.58,13.77,0.0,0.0,0.0,72,295.92,17.4,2.79,0.0,5.44,87.37,22.56,2.53,0.11,4.59,0,,nonveg,L,N,N,Y,N,fried,N,
132156144,GreenField Strawberries (roasted),Fruits,Branded,34.04,0.73,0.27,7.32,2.03,4.52,1,141.64,14.79,0.36,61.62,0.0,0.0,12.74,0.0,0.0,0.1,41,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
12297167,Golden Acre Apple (prepared),Fruits,Branded,52.55,0.27,0.2,14.19,2.54,9.85,1,110.81,5.66,0.1,4.92,0.0,0.0,4.8,0.0,0.0,0.0,36,,vegan|vegetarian|pescatarian,H,N,N,N,N,,N,
63410650,PureFoods Kiwi (roasted),Fruits,Branded,54.52,1.02,0.53,13.69,3.08,8.62,3,336.17,32.37,0.33,96.3,0.0,0.0,15.3,0.0,0.0,0.1,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
20530875,GreenField Chickpeas (frozen),Protein,Branded,162.38,8.01,2.52,24.49,7.12,4.86,7,291.09,44.64,2.66,1.3,0.31,0.0,53.38,0.0,0.0,1.5,28,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
27983349,GreenField Egg (low-sodium),Protein,Branded,159.45,12.12,12.13,0.97,0.0,1.19,37.2,131.94,55.48,1.33,0.0,3.12,362.0,11.05,1.02,1.77,1.42,0,egg,vegetarian|nonveg|pescatarian,L,N,N,Y,N,,N,
246458537,Vital Zucchini (value size),Vegetables,Branded,16.17,1.14,0.3,2.76,1.09,2.73,8,235.49,16.09,0.36,17.75,0.09,0.0,19.53,0.0,0.0,0.33,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
36531845,Fresh Direct Pumpkin seeds (steamed),Protein,Branded,506.18,32.21,48.42,11.53,6.37,1.39,7,826.29,46.73,9.33,1.76,9.72,0.0,577.83,0.0,0.0,7.98,25,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
120544316,EarthGrown Salmon (prepared),Protein,Branded,215.44,19.93,11.95,0.0,0.0,0.0,61,402.56,9.89,0.3,0.0,2.79,61.14,28.39,2.61,11.56,0.62,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
76445522,Prime Brown rice (roasted),Grains,Branded,120.9,2.72,1.06,27.31,1.7,0.41,4,87.74,3.33,0.66,0.0,0.18,0.0,42.52,0.0,0.0,0.55,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
138709899,EarthGrown Sardines (frozen),Protein,Branded,186.73,24.09,11.52,0.0,0.0,0.0,307,444.08,390.44,3.12,0.0,1.61,138.23,42.15,9.51,4.58,1.41,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
65086471,Coastal Strawberries (fresh),Fruits,Branded,35.69,0.69,0.32,8.33,1.76,4.76,1,137.45,17.19,0.39,55.9,0.0,0.0,13.49,0.0,0.0,0.1,41,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
52325597,EarthGrown Broccoli (reduced-fat),Vegetables,Branded,32.58,2.87,0.2,6.25,2.55,1.65,33,301.46,46.73,0.65,97.43,0.09,0.0,22.13,0.0,0.0,0.45,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
182761856,EarthGrown Walnuts (raw),Protein,Branded,695.82,13.41,61.08,14.02,6.32,2.5,2,485.25,89.44,2.86,1.4,6.13,0.0,148.14,0.0,0.0,3.26,15,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
242243475,Golden Acre Chickpeas (canned),Protein,Branded,163.01,8.54,2.76,28.6,8.1,5.07,271,284.47,47.02,2.94,1.32,0.32,0.0,52.65,0.0,0.0,1.67,28,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
146027971,GreenField Cottage cheese (low-sodium),Dairy,Branded,89.63,11.1,4.02,3.67,0.0,2.99,109.2,99.71,75.63,0.11,0.0,1.83,15.94,8.15,0.42,0.11,0.4,10,milk,vegetarian|nonveg|pescatarian,L,N,N,Y,Y,,N,
219714262,Fresh Direct Pumpkin seeds (canned),Protein,Branded,538.37,31.57,48.74,10.71,5.79,1.44,369,804.32,47.21,8.31,1.74,8.12,0.0,649.76,0.0,0.0,6.94,25,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
141687193,Organic Valley Co Pasta (frozen),Grains,Branded,150.68,5.88,1.0,30.72,1.92,0.62,1,41.31,6.96,0.44,0.0,0.2,0.0,18.85,0.0,0.0,0.55,49,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
159736780,Healthy Harvest Zucchini (value size),Vegetables,Branded,16.27,1.11,0.33,2.73,1.1,2.61,8,230.22,17.48,0.44,19.74,0.09,0.0,19.99,0.0,0.0,0.27,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
166642342,Coastal Olive oil (raw),Fats,Branded,814.99,0.0,110.99,0.0,0.0,0.0,2,0.98,0.97,0.58,0.0,14.77,0.0,0.0,0.0,0.0,0.0,0,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
82891486,Daily Choice Turkey breast (frozen),Protein,Branded,121.2,29.45,0.75,0.0,0.0,0.0,1040,248.24,12.59,1.04,0.0,0.2,68.9,26.23,1.13,0.11,1.59,0,,nonveg,L,N,N,Y,N,,N,
79916378,Garden Select Lactose-free milk (canned),Dairy,Branded,56.69,2.96,1.85,5.03,0.0,4.43,485,159.55,128.24,0.0,0.0,1.38,7.18,10.42,0.53,1.15,0.37,30,milk,vegetarian|nonveg|pescatarian,L,N,N,Y,N,,N,
265548519,Healthy Harvest Egg (roasted),Protein,Branded,138.75,13.19,10.42,1.22,0.0,1.01,124,114.81,53.97,1.16,0.0,2.96,363.56,9.74,1.04,1.89,1.45,0,egg,vegetarian|nonveg|pescatarian,L,N,N,Y,N,,N,
152491967,Sunrise Onion (low-sodium),Vegetables,Branded,39.68,1.2,0.1,8.43,1.84,4.34,1.2,142.74,24.48,0.19,7.21,0.0,0.0,10.76,0.0,0.0,0.22,15,,vegan|vegetarian|pescatarian,H,N,N,N,N,,N,onion
81709851,Fresh Direct Milk (reduced-fat),Dairy,Branded,49.46,3.68,0.98,5.11,0.0,4.8,44,139.29,117.49,0.0,0.0,1.25,8.09,11.97,0.54,1.27,0.39,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
255671191,Golden Acre Tuna (prepared),Protein,Branded,110.8,26.54,0.84,0.0,0.0,0.0,247,251.79,10.9,1.06,0.0,0.21,29.28,25.89,2.73,1.77,0.58,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
186416212,Simply Pure Broccoli (raw),Vegetables,Branded,37.78,3.05,0.35,6.29,2.64,1.78,33,315.83,50.43,0.76,98.26,0.1,0.0,19.91,0.0,0.0,0.38,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
209154584,Prime Kale (organic),Vegetables,Branded,50.8,4.1,0.95,9.02,3.52,2.3,38,455.69,138.29,1.41,112.18,0.1,0.0,51.86,0.0,0.0,0.67,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
217289664,Garden Select Salmon (roasted),Protein,Branded,221.0,22.57,12.74,0.0,0.0,0.0,61,423.87,9.86,0.27,0.0,2.74,70.42,27.86,2.73,11.38,0.65,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
183662096,TrueNorth Lentils (fresh),Protein,Branded,128.19,9.64,0.45,22.09,8.84,1.76,2,357.77,19.7,3.18,1.48,0.1,0.0,39.34,0.0,0.0,1.29,32,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
94223203,PureFoods Garlic (value size),Vegetables,Branded,146.76,6.59,0.49,29.64,2.33,0.95,17,443.15,184.43,1.85,31.71,0.09,0.0,27.84,0.0,0.0,1.32,15,,vegan|vegetarian|pescatarian,H,N,N,N,N,,N,garlic
127712499,Wholesome Pork chop (value size),Protein,Branded,209.84,27.61,15.33,0.0,0.0,0.0,62,406.07,25.68,0.98,0.0,4.26,75.19,30.92,0.62,0.76,2.5,0,,nonveg|pork,L,N,N,Y,N,,N,
50965446,Daily Choice Green beans (canned),Vegetables,Branded,34.12,1.94,0.29,7.26,3.53,1.87,190,213.11,48.98,0.72,9.05,0.1,0.0,23.36,0.0,0.0,0.3,30,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
188973185,Daily Choice Buckwheat (reduced-fat),Grains,Branded,96.69,3.77,0.31,19.31,3.0,0.89,4,82.04,7.31,0.89,0.0,0.09,0.0,49.45,0.0,0.0,0.54,45,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
258781590,Healthy Harvest Tempeh (value size),Protein,Branded,204.63,19.35,10.79,7.02,0.0,0.0,9,449.53,112.9,2.39,0.0,2.02,0.0,81.38,0.1,0.0,1.12,15,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
175785714,Garden Select Buckwheat (canned),Grains,Branded,88.63,3.52,0.6,19.43,2.92,0.9,404,84.84,6.38,0.71,0.0,0.09,0.0,52.2,0.0,0.0,0.54,45,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
223929344,Organic Valley Co Lemon (prepared),Fruits,Branded,28.11,1.09,0.27,10.27,2.93,2.4,2,153.78,25.29,0.54,58.13,0.0,0.0,7.39,0.0,0.0,0.09,20,,vegan|vegetarian|pescatarian,L,Y,N,N,N,citrus,N,
135987017,Farmhouse Lemon (raw),Fruits,Branded,31.4,1.05,0.33,8.83,2.89,2.7,2,147.01,27.57,0.53,46.68,0.0,0.0,8.24,0.0,0.0,0.1,20,,vegan|vegetarian|pescatarian,L,Y,N,N,N,citrus,N,
18025257,TrueNorth Pumpkin seeds (value size),Protein,Branded,622.27,30.86,46.26,10.68,5.72,1.42,7,867.09,48.61,8.93,1.76,8.37,0.0,629.78,0.0,0.0,7.2,25,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
42494645,Organic Valley Co Black beans (prepared),Protein,Branded,142.58,8.91,0.44,22.8,8.58,0.31,1,337.65,26.15,2.33,0.0,0.1,0.0,76.37,0.0,0.0,1.17,30,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
258673267,Garden Select Sardines (fresh),Protein,Branded,212.79,25.01,12.34,0.0,0.0,0.0,307,378.57,366.35,2.92,0.0,1.49,136.8,35.41,8.84,4.51,1.28,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
30378396,Heritage Edamame (fresh),Protein,Branded,128.65,13.06,4.84,9.76,4.95,2.16,6,440.34,56.32,2.12,6.44,0.55,0.0,70.03,0.0,0.0,1.43,18,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
211402118,Garden Select Flaxseed (organic),Fats,Branded,535.32,20.39,38.01,29.17,26.55,1.65,30,763.91,260.25,5.14,0.63,3.38,0.0,388.35,0.0,0.0,4.21,1,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
175568450,Wholesome Tofu (raw),Protein,Branded,128.47,14.5,9.63,2.47,2.17,0.58,14,228.5,653.86,2.5,0.09,1.31,0.0,56.35,0.0,0.0,1.92,15,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
62384264,Simply Pure Pork chop (roasted),Protein,Branded,213.01,25.05,15.43,0.0,0.0,0.0,62,419.11,25.46,0.99,0.0,4.31,83.19,29.5,0.71,0.77,2.46,0,,nonveg|pork,L,N,N,Y,N,,N,
231993918,Vital Tuna (roasted),Protein,Branded,113.57,22.67,0.76,0.0,0.0,0.0,247,250.74,11.84,1.03,0.0,0.19,31.25,25.5,2.4,1.78,0.62,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
235175145,Meadow Sweet potato (value size),Vegetables,Branded,98.68,1.95,0.1,21.3,3.42,7.25,36,526.98,36.98,0.64,20.39,0.0,0.0,25.77,0.0,0.0,0.32,63,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
81148750,PureFoods Zucchini (steamed),Vegetables,Branded,18.36,1.15,0.3,3.39,1.12,2.6,8,243.96,16.83,0.36,17.4,0.11,0.0,19.19,0.0,0.0,0.32,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
204762541,Prime Egg (prepared),Protein,Branded,137.55,11.72,9.84,1.02,0.0,0.99,124,128.88,47.66,1.2,0.0,2.92,397.51,9.21,1.17,2.09,1.35,0,egg,vegetarian|nonveg|pescatarian,L,N,N,Y,N,,N,
210129762,Simply Pure Cucumber (steamed),Vegetables,Branded,14.98,0.64,0.11,3.56,0.49,1.53,2,138.35,15.54,0.33,2.8,0.0,0.0,12.86,0.0,0.0,0.21,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
253233430,Wholesome Brown rice (fresh),Grains,Branded,123.48,2.57,1.07,23.1,1.59,0.41,4,84.09,2.81,0.6,0.0,0.2,0.0,35.57,0.0,0.0,0.67,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
5665429,Wholesome Buckwheat (value size),Grains,Branded,95.83,3.19,0.6,20.9,2.69,1.01,4,85.45,7.77,0.72,0.0,0.11,0.0,48.18,0.0,0.0,0.55,45,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
221051969,Coastal Almond milk (raw),Dairy,Branded,15.44,0.57,1.34,0.59,0.37,0.0,72,62.38,186.53,0.32,0.0,0.1,0.0,6.69,0.0,1.0,0.09,25,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
243644561,Healthy Harvest Kale (reduced-fat),Vegetables,Branded,44.66,4.58,0.47,9.11,3.68,2.33,38,548.2,145.82,1.51,127.39,0.09,0.0,43.42,0.0,0.0,0.53,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
41059804,EarthGrown Whole wheat bread (frozen),Grains,Branded,244.62,13.15,3.7,44.53,7.2,5.78,400,279.53,105.5,2.41,0.0,0.63,0.0,81.86,0.0,0.0,1.9,71,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
134092773,EarthGrown Bell pepper (raw),Vegetables,Branded,31.06,0.93,0.29,6.59,1.91,3.7,4,195.48,7.79,0.39,125.25,0.0,0.0,11.94,0.0,0.0,0.28,40,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
180742804,Heritage Chia seeds (value size),Fats,Branded,506.78,17.99,34.06,40.68,38.29,0.0,16,412.2,559.86,8.39,1.53,3.36,0.0,311.53,0.0,0.0,4.32,1,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
41126887,Wholesome Pasta (roasted),Grains,Branded,160.11,5.84,0.96,27.54,1.59,0.61,1,47.22,7.29,0.56,0.0,0.21,0.0,19.06,0.0,0.0,0.48,49,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
14321742,Coastal Soy milk (canned),Dairy,Branded,33.77,2.72,1.67,2.01,0.49,0.94,411,108.63,123.46,0.37,0.0,0.2,0.0,16.1,1.16,1.0,0.31,34,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
131202396,EarthGrown Broccoli (low-sodium),Vegetables,Branded,37.33,3.05,0.43,5.92,2.4,1.52,9.9,304.5,50.86,0.77,88.66,0.1,0.0,20.35,0.0,0.0,0.44,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
33707575,Organic Valley Co Lentils (fresh),Protein,Branded,105.65,10.06,0.36,18.86,8.21,1.62,2,373.28,19.09,3.44,1.51,0.09,0.0,38.28,0.0,0.0,1.35,32,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
34038763,Vital Strawberries (steamed),Fruits,Branded,28.69,0.75,0.33,7.85,2.18,4.49,1,161.05,16.36,0.44,58.52,0.0,0.0,12.47,0.0,0.0,0.1,41,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
29325658,Nature's Best Whole wheat bread (fresh),Grains,Branded,221.59,14.42,3.55,40.56,7.47,5.97,400,227.63,94.26,2.79,0.0,0.71,0.0,68.93,0.0,0.0,1.92,71,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
62694799,Simply Pure Edamame (organic),Protein,Branded,132.72,11.65,4.61,8.57,5.2,2.21,6,394.05,63.68,2.1,6.09,0.61,0.0,62.68,0.0,0.0,1.38,18,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
95893535,Coastal Shrimp (prepared),Protein,Branded,92.59,24.34,0.27,0.19,0.0,0.0,111,232.96,75.14,0.44,0.0,0.09,200.0,31.88,1.33,0.09,1.74,0,shellfish,nonveg|pescatarian,L,N,N,Y,N,,Y,
99782968,GreenField Salmon (canned),Protein,Branded,193.63,23.66,13.81,0.0,0.0,0.0,225,396.98,8.27,0.3,0.0,3.11,68.55,26.42,2.36,12.24,0.57,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
266946960,Nature's Best Eggplant (canned),Vegetables,Branded,36.25,0.73,0.19,7.71,2.74,3.15,221,127.15,5.32,0.33,1.44,0.0,0.0,9.8,0.0,0.0,0.11,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
16533981,EarthGrown Kiwi (low-sodium),Fruits,Branded,65.55,1.17,0.55,14.22,3.29,9.47,0.9,344.14,30.69,0.28,85.86,0.0,0.0,16.08,0.0,0.0,0.1,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
236981582,PureFoods Lemon (roasted),Fruits,Branded,27.74,1.06,0.27,8.96,2.7,2.62,2,125.69,23.48,0.66,49.04,0.0,0.0,8.95,0.0,0.0,0.1,20,,vegan|vegetarian|pescatarian,L,Y,N,N,N,citrus,N,
160051921,Fresh Direct Kiwi (organic),Fruits,Branded,62.84,1.03,0.47,15.41,3.23,9.38,3,304.18,35.1,0.3,93.93,0.0,0.0,16.09,0.0,0.0,0.11,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
132730014,Farmhouse Brown rice (steamed),Grains,Branded,137.18,2.87,1.07,27.0,1.55,0.44,4,90.42,3.02,0.67,0.0,0.18,0.0,36.36,0.0,0.0,0.62,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
154228264,Vital Chicken breast (value size),Protein,Branded,152.89,30.32,4.0,0.0,0.0,0.0,74,282.79,13.4,0.98,0.0,0.96,93.6,29.6,0.32,0.1,0.9,0,,nonveg,L,N,N,Y,N,,N,
67794991,Nature's Best Kale (canned),Vegetables,Branded,50.31,3.89,0.83,9.1,4.01,2.43,299,525.08,134.19,1.46,129.42,0.11,0.0,46.25,0.0,0.0,0.55,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
15769473,Garden Select Cheddar cheese (raw),Dairy,Branded,413.99,23.38,33.84,2.83,0.0,0.55,621,99.67,699.29,0.64,0.0,22.35,92.86,26.82,0.86,0.67,3.41,0,milk,vegetarian|nonveg|pescatarian,L,N,N,Y,Y,fried,N,
9509509,Nature's Best Orange (family pack),Fruits,Branded,42.63,0.95,0.1,11.4,2.21,9.42,0,178.85,42.21,0.1,48.61,0.0,0.0,9.98,0.0,0.0,0.1,43,,vegan|vegetarian|pescatarian,L,Y,N,N,N,citrus,N,
20344023,GreenField Pumpkin seeds (frozen),Protein,Branded,499.81,33.59,48.72,10.43,6.16,1.5,7,792.5,44.07,9.45,1.68,8.37,0.0,630.79,0.0,0.0,7.46,25,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
214544069,Daily Choice Quinoa (organic),Grains,Branded,114.09,3.95,2.01,23.53,2.55,0.93,7,181.0,16.36,1.57,0.0,0.22,0.0,59.06,0.0,0.0,0.99,53,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
